Uniq_id,Username,Score,Review
d65db76c69edc58e7a753b3e48d263cc,quww3323,3,"Awesome fit, great quality. Button up fly. Wash great! Will definitely purchase again."
d65db76c69edc58e7a753b3e48d263cc,vioz1223,2,"The fit is fantastic my son loves these jeans, even after a couple of washes they still look good!"
a518ee9cd04c42170d311c072db4201f,phbh4431,1,"I had purchased this shirt in store prior to ordering online. They just didnt have these colors when I purchased the others in store. I love these shirts and how they can be worn with anything. Shorts, skirts, pants, capris etc."
a518ee9cd04c42170d311c072db4201f,oiag1311,4,I bought this to give as a gift next month. I think the little girl I bought it for will like it. It is cuter than pictured.
cf37c56ecc7a5035e49b77fa97a0ea41,vner1444,0,"I have to be honest, this is my first brow brush. With that being said, I love it! The tip is very fine, which makes application a breeze. You get a precise line. The comb work well too both before and after applying powder. Ive also started using the brush to apply powder as eyeliner. Again, you can get a nice thin line on your lash line."
cf37c56ecc7a5035e49b77fa97a0ea41,alen3132,3,"The brush is the perfect size for the brow. The bristles are just right, soft but still firm enough to apply the powder precisely. The spooly isnt harsh but combs the brows well. Its worth a try if youre in the market for a new eyebrow brush."
bc46ee506c043f73371633110bb39f94,jvkt4412,1,My husband really likes the Izod brand tees. They are a more dressy than your basic tee.
bc46ee506c043f73371633110bb39f94,vzxg1134,0,I purchased two of these shirts to try them out and see if they felt as good when worn as they look. They do. High quality & good looks plus comfort at a reasonable price.
30bbd42f94967fe973e82a7a45b82ba9,uftk1132,3,These seem to be holding up great for my sport loving 7 year old.
30bbd42f94967fe973e82a7a45b82ba9,zmzj4221,0,"My 7 year old grandson goes to a Charter School that requires its students to wear ALL Black or White sneaker with NO LOGO on them. These fit the bill perfectly. Not only a solid shoe, but they are stylish as well."
f14d8d459f033a971e8b6e7ebe2e2378,oefw3312,2,I was very pleased when I received my order. This handbag is much prettier than what the website shows. The strap length is perfect; hardware is beautiful; very roomy---adequate inside and outside pockets; very stylish---Ive gotten many compliments & will definitely buy the XOXO brand again.
f14d8d459f033a971e8b6e7ebe2e2378,zkkz3313,2,it wasnt the purse I was looking for. I sent it back & bought another one from you. Its much better. Thank you.
f14d8d459f033a971e8b6e7ebe2e2378,rsmz2134,4,"She loves it, bought it in the nude color. She will be using it all summer...."
f5bf8d90b93157f2a7546f583dc534df,qiop1314,0,"I am 57 and the high waist is great!!! The pintuck is actually slimming as is the jean. very soft, comfortable and holds you in, however you may want to go up 1 size. My only pair of needed 1 size up. going to buy my sister a pair"
f5bf8d90b93157f2a7546f583dc534df,ijrm3114,3,Excellent high waist jeans....very difficult to find in womens sizes. Very slimming and soft fabric.
28f20a14b963bb584d79686bcacdfc0d,xytr2414,1,"I bought all three pieces of this suit and Im happy with my purchase. For the cost, the quality is better than youd think. The jacket is large. I originally purchased a 60R but it was too large so I exchanged it at the store, which was great!. I went with a 58L and it is a bit long in the arms, but acceptable considering its off the rack. The material is light weight and comfortable. Its hard to find an affordable suit for a big man, and JCPenney is great!"
28f20a14b963bb584d79686bcacdfc0d,dnac2121,1,"It is nearly impossible to get a working class man to try on a suit. They think drive thru shopping is the way to go. This is my size, Im done, Lets go. The rest of us know that is not how it works. I got my fiancé to try on all three pieces. He liked so well he had me get both black and grey. I do however wish that the slit in the back of the jacket were in the center as opposed to two side slits. My fiancé has no butt and I feel that the two slits accentuate this feature."
28f20a14b963bb584d79686bcacdfc0d,eyzi3334,5,"Nice suit. Good fit I own another Stanford suit, so I was aware of the quality. Its not the cheapest suit but it is reasonably priced ."
28f20a14b963bb584d79686bcacdfc0d,hkbw1113,3,Good fit for off of the rack jacket.Very good quality construction.
28f20a14b963bb584d79686bcacdfc0d,lsdk4222,1,"Being part of the Big and Tall catagory can be tough at times, but how wonderful it was to find a quality suit at a very reasonable price. Usually, I have to go to a big and tall store and pay their unreasonable prices, due to the limited amount of stores that carry garmets for Larger men.. Had to re-order a couple of times due to my size not being in the store, but it was worth it."
28f20a14b963bb584d79686bcacdfc0d,mqbh1142,1,"Needed for several upcoming functions, received before expected date. Fit was nearly perfect, sleeves just a touch long which is unusual as my husband is tall/big man. Nice detailing, and great weight. Very happy with purchase."
28f20a14b963bb584d79686bcacdfc0d,yibi3111,1,"Had looked in numerous places.....this coat was exactly what I needed. Good fit, appears to be well-made and very comfortable even for me and I am a pretty big puppy!! I would easily recommend this suit. I even caught it on sale. Had to have some minor alteration to the sleeve length and Pennys got that done for me....."
28f20a14b963bb584d79686bcacdfc0d,ouhr4442,3,Great looking and feeling suit. Great fit and a good price for this high quality suit.
793926de690b22bb125db4d1c3c09b68,qauu3133,1,I love this dress. The color was perfect. I received so many nice compliments while wearing this dress. I wore it to a wedding and it was perfect. It fit well and the length was just right. I would certainly recommend it.
e4b6f03283d9a916252bc8c641158a92,wjdb1443,5,"I got this lid for the Simply Calphalon® 10 Enameled Cast Iron Fry Pan. It fits very well but, its very light. Time will only tell how long it will last."
e4b6f03283d9a916252bc8c641158a92,jytn1141,0,"I have looked in every store that sell frying pans ,NO ONE sells just the lids unless you want one kind that is cheap. This one is reasonable and sturdy.This one fits snuggly on my 2 10 inch pans /2 diff. brands also. thanks Jcp"
e4b6f03283d9a916252bc8c641158a92,vpev3241,1,"I ordered this as a replacement for a lid that broke.Unfortunately, its not the right size and Im going to have to return it."
e4b6f03283d9a916252bc8c641158a92,rmgj2324,0,I needed a lid for my black cast iron frying pan and this was the perfect!!!
f725aee388b2d469b3efd00951a9c19a,jycf4141,2,"This is pretty and I love the colors, but it is not for a home with pets! It is very easy to catch a fingernail or anything with a sharp edge and pull threads out of the fabric. I have to be very careful."
f725aee388b2d469b3efd00951a9c19a,hide4432,4,"I ordered this valance to go with the coordinating beautiful patchwork bedding. Since the coordinating pillows are not available anymore to order, I have been shopping everywhere for matching accent pillows. I take the valance in its package to the stores with me to compare the colors in it and I have gotten dozens of positive reviews. Everyone who sees it comments on its beauty, so I tell them where I got it (jc penney online) and the great sales online. I even posted on FB when there was a 50% off home and bedding sale a couple weeks ago, the day I ordered the bedding and coordinating window set. I cant wait to put it all together in my daughters bedroom after her birthday at the end of this month. It will be a sweet 16 when she sees her bohemian makeover!"
f725aee388b2d469b3efd00951a9c19a,rmax1113,0,"I LOVE this Soooo much it fits my window perfectly, I cant wait for the matching drapes to come in. I completely fell in love with this set upon receiving it and Im so glad I decided to splurge on myself because I never do. Deffinetly worth every penny spent at Penneys ;) love the mix of purples and teals which happen to be my two favorite colors.... Trust me you will want the whole set it is incredible and top quality!!"
f725aee388b2d469b3efd00951a9c19a,jbca1331,2,I cant give a formal review because Ive been waiting to receive my items for over 2 weeks there has been no communication from JC Penny not the manufacturer. Every time I call to check on items Im told they arent sure what the problem is and have no contact info for company.
f725aee388b2d469b3efd00951a9c19a,ccmv1421,3,Greta Hayes
f725aee388b2d469b3efd00951a9c19a,letj3332,5,I got these curtains on clearance and I was pleasantly pleased. These curtains are very well made and the colors are vibrant. They look great in my daughters room. I purchase one pair of the curtains and two of the valance because her window is long. The valance really completes the look.
f725aee388b2d469b3efd00951a9c19a,twss2132,2,What a great buy!
f725aee388b2d469b3efd00951a9c19a,emmn3334,0,We got this entire set for my daughters room (she is a tween). The colors are great. We have 3 wide windows and the valences were perfect in size. The material is a much better quality than a lot of the other window toppers Ive bought in the past. Its a very cute set for a girls room - my daughter loves it!
f725aee388b2d469b3efd00951a9c19a,ypxz2334,2,I bought these curtains and comforter for my daughter for Christmas. She loves it. It is so pretty and colorful. The curtains are double lined so it keeps the cold out and darkens her room just enough to keep the light out when theres a full moon.
f725aee388b2d469b3efd00951a9c19a,aarw4144,0,I am returning the window coverings because they did not match the bedspread. The valances matched but the curtains were a different color all together.
45088056a54986bfc9741ea732c0a8a3,gfim3434,1,"Very disappointed in my last purchase of this product. What a shock to buy such a normally high quality product, only to have them come apart at the seams. Probably wont ever buy Dockers again!!!"
45088056a54986bfc9741ea732c0a8a3,vudb1431,2,"I bought these for my husband (who is very difficult to buy for). I usually cant buy pants for him, but for the price I got these for, I felt it was worth the chance. These fit great and he loves them. He ONLY wears Dockers."
45088056a54986bfc9741ea732c0a8a3,ulhr2214,0,"I needed a pair of dress casual pants to wear to my daughters graduation on Saturday. I had looked all over for the correct size and fit and could not find any at any of the local stores. I gave up on Tuesday and came home to see what I could find. JCPenney always has the best sales and prices. Since I got them at a discount I was able to pay for the 2 day shipping thinking I would probably not get until Friday! But believe it or not the pants arrived by UPS on Thursday and werre a perfect fit, color size and everything was perfect. And I didnt have to go to the store to try on pants all week! Love it! Thanks JCPenney for making my trip to my daughters college graduation a success! You are at the head of the class!"
45088056a54986bfc9741ea732c0a8a3,rtth2123,2,"The is the second time that I will have to return pants to JC Penney because the 32in inseam is not accurate. I am 50 years old and have NOT grown in height for 35 years. I have worn a 32 in inseam since 9th grade. When I put these pants on, I could have walked in high water and the pants would have remained dry. The material is thin...they sit lower on the waist. Horrible fit and I will definitely not be purchasing pants from JC Penney again."
45088056a54986bfc9741ea732c0a8a3,ggkt3233,0,"I have been a Dockers fan for years, and this latest pair I purchased is another great addition to my wardrobe. These fit so exceptionally well, look superb, and are easy to wash and iron. I really do not have any complaints about these pants. I am also so grateful that Dockers supplies these in a variety of great colors. Keep them coming!"
45088056a54986bfc9741ea732c0a8a3,zafa4234,1,"I had been purchasing a similar product until recently something very unexpected and disturbing began to occur. I purchased a pair of my old reliable slacks, and with two weeks I noticed my wallet wearing right through the pocket. Shocked, I went to return them and get another pair; I mean obviously, something was wrong with ones I had purchased. I got the new pair, and again, within two weeks, not only was the wallet wearing through the pocket but in addition, when I washed them the main fastener (button) had come off and was rolling around in the washer! Im done with those. I purchased a pair of Dockers at JC Penney, and could not be happier. These slacks look great, fit well, and are holding up like champs."
45088056a54986bfc9741ea732c0a8a3,orjg4212,1,"These pants are nice, they just run large. I am going to return them, because they were too big for my husband."
45088056a54986bfc9741ea732c0a8a3,ziny3444,2,The pants look great and fit well. The price was a great value.
132b8a2817b8d51d415e2e013715938a,wbxf2233,1,"Just the right length for those of us who shouldnt wear short shorts anymore, lol. the extra panel helps smooth the stomach area"
132b8a2817b8d51d415e2e013715938a,osye2211,2,"the material is fine, is comfortable but runs small"
132b8a2817b8d51d415e2e013715938a,xvuv3143,1,Lite weight and great for the summer. The color was gorgeous. I received so many compliments.
132b8a2817b8d51d415e2e013715938a,mdhh1324,1,I bought several of the St Johns Bay shorts and they were very consistent in fit and construction. You can dress them up or use them for running errands. They are very comfortable (even traveling all day). Definitely try them for yourself!
132b8a2817b8d51d415e2e013715938a,vhzg3433,1,Shorts are perfect length. Good selection of colors.
132b8a2817b8d51d415e2e013715938a,xqzl2344,2,Fits as described and washes well. Would like to find more in additional colors if still available.
132b8a2817b8d51d415e2e013715938a,glvx4212,0,I ordered the size I usually wear and it is very snug. I would recommend ordering a larger size for better fit.
132b8a2817b8d51d415e2e013715938a,rnih1231,2,I love Capris. The St John Bay Capris fit very well. I have several colors and now I have one pair in a design.
58c4ae12be7759cd6213b114ed7624eb,fnmd4431,0,These jeans fit really well--just as I was expecting. Will definitely order more of the same when I need more.
58c4ae12be7759cd6213b114ed7624eb,tmie3224,2,"These jeans are the only ones that fit me well, Im tall and have small waist & bigger hips. I get the Talls, Love them!"
58c4ae12be7759cd6213b114ed7624eb,xhyn2444,3,"Ordered my size and they fit perfectly, look great and are comfortable."
58c4ae12be7759cd6213b114ed7624eb,bifn1341,0,I do not buy clothing anywhere else except J C Penney. Price and quality is unparalleled.
58c4ae12be7759cd6213b114ed7624eb,wbzv4312,1,"I have been buying Lee relaxed fit jeans for years and I loved them. They were so comfortable and never lost their shape. Theyve changed the amount of cotton, polyester and spandex in them and they dont feel good, too much stretch, and they dont keep their shape after a short period of time. I will not be buying any more unless Lee goes back to the original ones. I took back the last three that I had ordered."
58c4ae12be7759cd6213b114ed7624eb,avro4111,0,The fabric is soft and stretches. Comfortable jeans.
58c4ae12be7759cd6213b114ed7624eb,amms3124,0,"Fit nicely. I usually wear the short version. This is perfect length. Does not hug the ankle like skinny jeans, but are not boot cut either. Great taper at the end of leg."
58c4ae12be7759cd6213b114ed7624eb,drwd3133,1,"I try to order the same size and style of Lee jeans each time, but, they are not always what I thought I ordered. They never fit like the ones that I already have."
a8782f048ba967bcb9025adde4deeabe,voex4211,0,"I have literally been looking for these shoes for years. I bought some original aerosoles to walk around Disneyland and they were so comfortable I wore them every day for years until they finally fell apart. I couldnt find this height of heel in a slip on that wasnt strappy. When I found these I ordered black and brown and now I plan to buy a pair every couple months and stock them up in my closet. They are so comfortable for every occasion that I wont risk going without them again. My only complaint is that in the black pair, the lining on the bottom of the shoe has started to pull up. I havent had them very long but I do use and abuse them."
a8782f048ba967bcb9025adde4deeabe,rhbg3322,4,"Much more comfortable than I imagined. I wish they were available in Black in my size, but this skin colored pair goes with everything also. Overall very pleased with this purchase."
a8782f048ba967bcb9025adde4deeabe,kkcb2421,2,"I got this shoe yesterday and when 1st try it, I felt in love with how comfortable and soft the shoe is. I ordered the black one but will order the tan one too. LOVE IT. 1st ever I love a shoe I ordered online. I ordered the 8 1/2 W."
a8782f048ba967bcb9025adde4deeabe,anbw3333,0,"Love the look and the padding, unfortunately they run big and I had to return them."
1ec12ecea00d31a9700922bbb4cc418b,pnsk3434,2,"My grandson had this blanket on a twin bed and asked for the same one for a new full size bed. He is very happy, color great."
1ec12ecea00d31a9700922bbb4cc418b,rywt1314,1,"This is the best blanket ever. Very soft. Without being heavy, it really is warm. I have purchased one for every bed in our house and have given them to my sister and son. They love them also. My housekeeper also asked me for the details so she could purchase one."
1ec12ecea00d31a9700922bbb4cc418b,nbkh2141,1,"sooooooooo soft, warm and comfortable.Would buy again."
1ec12ecea00d31a9700922bbb4cc418b,sfnm1233,5,I really love my new blanket. Im going to get more for family members. My son keeps stealing it because he loves curling up in it. I highly recommend this blanket.
1ec12ecea00d31a9700922bbb4cc418b,tonj2124,0,"I really loved this blanket so much that I have ordered a second to use as a Christmas gift. It is so soft and so warm, my cat even loves it."
1ec12ecea00d31a9700922bbb4cc418b,tcum3344,5,"My husband loves to spend his spare time in his man cave I arranged for him, however, in Winter here in the Nevada desert, the temperature sometimes falls into the 30s at night. So I decided to go on line to J C Penneys website and search for the blanket or comforter I had in mind. It took no time at all to find this amazing product which perfectly fit my description after I typed in  search. My husband loves this warm and cozy blanket and uses it all the time!"
1ec12ecea00d31a9700922bbb4cc418b,gfex2224,3,"I have always liked the quality of anything I purchased at Penneys, but this was an exception. I went to a store but they did not have a single down alternative in stock so the kind clerk went on the internet. She also found a coupon. I had her place the order and when I received it the fleece was already shedding from the blanket. It was very thin and I could not feel any down alternative inside. It was that thin. Penneys quality has always been better than this."
1ec12ecea00d31a9700922bbb4cc418b,prii2131,0,The blanket feels great. I was hoping that it would be big enough for my king size bed. Unfortunately it does not go over the edges very far. I bought it to go under our quilt for winter warmth.
13389114b2c40880e841b2f1ec8fe6e2,wmaa1314,1,So comfy!! Not see through. I dont feel embarrassed when I wear them. The compression helps smooth things out. I have big hips.They run true to size. I wear XL(14) and I fits great. Pulls down though. I assume because of the compression.
13389114b2c40880e841b2f1ec8fe6e2,lsly4223,3,"Its hard to find petite leggings that my daughter likes. Theyre either too shiny, too sheer, or too baggy at the knees. These were perfect and she now owns four pair of them. Great price for an excellent legging!"
13389114b2c40880e841b2f1ec8fe6e2,ohbx1242,1,Leggings fit like second skin. Great for compression in right places and lateral movement. Whether at the gym or outdoors Xersion wear is the way to go. Bought 2 more pairs.
13389114b2c40880e841b2f1ec8fe6e2,qven4314,2,"These wash up nicely. I love the fit and feel of the product. The waist is a little higher, so muffin tops are covered. The length is perfect. I like that there is an extra piece of material at the crotch so that the four seams do not come together. I like the small pocket at the waist, just big enough for credit cards or drivers license."
13389114b2c40880e841b2f1ec8fe6e2,vecg1422,1,"I love these leggings, and the Xersion brand. They fit great, wash well, and are so comfortable. I wish I could wear them at work. And they are a bargain!!"
13389114b2c40880e841b2f1ec8fe6e2,kgfs4344,1,These leggings are the best! The fit is perfect. The size runs true to size. I feel like the pants gives my backside more shape. The only problem I have is I only ordered one pair!!
13389114b2c40880e841b2f1ec8fe6e2,maja2324,3,"Ive purchased different pairs of Xersion pants over several years and Ive now found the ones that are best for me. They dont stretch out, keep their color better than ones with cotton. I love the fit and feel. They are warmer than the others as they are synthetic.Im 56 and weigh 130 pounds and I like the size large which fit perfectly. I wear them everywhere, often in lieu of jeans. They are slimming and very comfortable in the waist which is a great plus!"
13389114b2c40880e841b2f1ec8fe6e2,oinj3142,0,"True to size fit, wash well ( use cold water) and are of full stretchable material, not thin, always keeping you modest no matter how you exercise. I will purchase more, they can be worn in all seasons and they look good too."
8ee48f31e868ed2e846d1239baf548c7,jetq3334,2,I ordered this item for my Daughter. It fits her perfectly. Never have any problems with JC Penney. My favorite store to shop at. In person or on-line.
24a7505bf45625e042739ffe2deeebcd,cjzi1133,0,I have tried several gladiator sandals and these are the only ones I can zip over my calves. I bought both colors.
24a7505bf45625e042739ffe2deeebcd,xtis1241,5,They werent tall enough. I returned them to store
b538d627b5c9587f36af96badc6ea255,bxme4314,1,I like ankle socks for summer and to be worn with short pants. Due to comfort and hygiene some kind of sock should always be worn. Low visibility socks are great for summertime for looks and comfort. JCP is always reliable for quality and value when buying anything.
b538d627b5c9587f36af96badc6ea255,qhex1312,1,"I really like the way the socks fit my foot, perfect, no slouching. The problem is the elastic line on the inside top of socks that cuts into your ankle, very irritating."
b538d627b5c9587f36af96badc6ea255,kfgb3321,3,"Great quality at a good price … always. I like socks that are a good fit, soft when new but retain that for numerous washings, a low profile, durable etc … these do it for me. JCP has them On Sale often enough that they are a great bargain most every time i purchase some"
b538d627b5c9587f36af96badc6ea255,nwrm2244,1,These socks are great quality at a great price. Fast shipping.
b538d627b5c9587f36af96badc6ea255,gtfo1424,2,"Thick, long-lasting, good fit--doesnt lose elastic."
999d6046e3c73098b81c1c3626fc2918,sguy1113,2,Nice and Comfy. Color is nice and I received a lot of comments. Will buy again in a different color.
84e5353a9909dcb69daf5b750d44b7ea,cxil4431,0,"I really like these socks. If you are looking for cushioned socks, I have not found better bang for the buck than these. I have bought different types of wool before, and some other options claiming comfort but these are the best. Totally recommend and I like that they come in black and white."
84e5353a9909dcb69daf5b750d44b7ea,immk4143,1,"I bought these socks for my brother to wear to work. He is always complaining that his feet hurt, and he said that these were very comfortable and helped. He is 65 and difficult to buy for, so these were great!"
84e5353a9909dcb69daf5b750d44b7ea,clpa2142,0,I bought these for my 16 year old son because he has very thick calves and socks are hard to find that fit him. He is 6 2 and weighs 250 lbs. The socks fit pretty good but are still very very tight. I know they are made so they dont fall down but when you have tree trunk calves and Fred Flinstone feet it can be very difficult to pull these up. My son doesnt complain and he says he likes them but I also know he has been used to wearing very tight socks for years. I dont know how anyone larger than him would be able to get them on. They are nicely made and are very soft.
84e5353a9909dcb69daf5b750d44b7ea,qefp4333,3,The socks were very small compared to their advertised size
84e5353a9909dcb69daf5b750d44b7ea,kvkq1334,0,"I bought these socks for my son in law who stands on his feet all day at work. He likes the compression and cushioned feet features, and his feet are less tired at the end of the day."
84e5353a9909dcb69daf5b750d44b7ea,abca4443,1,I think its great that the extended size socks are available. I wish they carried more. My brother in law always gets excited when he finds socks that fit but are also current styles. The staff at JCP was great in taking the time to order them for me during the busy holiday time!!
84e5353a9909dcb69daf5b750d44b7ea,rudr4342,2,I was looking for a tight fitting sock to wear in tennis shoes. These really fit the bill. They are comfortable and do not bunch up.
84e5353a9909dcb69daf5b750d44b7ea,uxsl1424,0,Sock material is very thin on calf area but has nice support on foot. For big and tall the calf is very tight
eb548a765a359880467b284441dc8db9,vcdh4143,2,Its not often you shop by mail and the product is JUST RIGHT.These fit well and washed well. As always I never dry things all the way and I think that is the key to keeping pants fitting well.
eb548a765a359880467b284441dc8db9,lcwn1314,0,I read on the other reviews that they run small. I ordered a size bigger and had to return them. The jeans are fabulous though. I will be ordering more.
eb548a765a359880467b284441dc8db9,rlvt1312,3,"I ordered these jeans and was very pleased when I received them. They are very nice and stylish. I put them on to wear to my bible study class and when I sat down to put my shoes on, the back of the jeans pulled down exposing half of my butt. I thought that maybe I didnt have them pulled up good enough but no amount of adjusting would help. This is a shame because I really liked the style and feel of the jeans but back to the store they will go."
eb548a765a359880467b284441dc8db9,uoiw2411,1,These pants are nice looking. But they streach out way to fast they were falling off me 30 minutes after I put them on.
eb548a765a359880467b284441dc8db9,xlah3234,2,"Looks great, fits great, perfect length, very Happy!"
10d2dd1749c3d6062fcd352a82d85748,iyga4243,1,Very comfy and cute!! The quality is great as well. I love it! My waistline is 36 and size 14 is perfect fit for me.
10d2dd1749c3d6062fcd352a82d85748,jigw2212,1,"I have had these before and just love them. Sides are not to narrow and not too high. Fits great, can wear with any tankini top. Would definitely buy again and they were on sale.We have a pool and I usually get 2 summers out of them"
10d2dd1749c3d6062fcd352a82d85748,gotk1342,2,"I was hesitant to order a bathing suit online as they never seem to look and feel as good on me as they do on the rack. These bottoms fit exactly as they look in the picture. The sizing was accurate, they are very comfy, and they see cute!! The quality is great as well. I love them!"
10d2dd1749c3d6062fcd352a82d85748,jjem2244,1,Ordered these bottoms thinking adjustable might be nice for more coverage if needed or less for that matter. First of all the material is very thin and I was afraid my fingernail would go right through. Second the sizes run small and are not true to fit or size. I would not want to wear this at the pool and sit on the edge for fear that it would tear just from sitting there. Not comfortable.
10d2dd1749c3d6062fcd352a82d85748,ukko1234,4,Great product and great price. These are difficult to find online but JCP has them each year!
10d2dd1749c3d6062fcd352a82d85748,lldv1133,4,Found this sizing to run small. I am a size 2 and ordered a 8-10 or medium as they sized it. Nice detailing on the side and not cut low - fits right at the belly button.
10d2dd1749c3d6062fcd352a82d85748,vdgj1322,0,I have been looking for a bathing suit top which will help cover the fact that I have had a mastectomy. I have only tried in on. Looks great !
10d2dd1749c3d6062fcd352a82d85748,hnyx4332,4,Nice swim top for the mature body. Comfortable and attractive!
4ceef4875edd748885e99778cefb1a74,vwuj3242,1,PLEASE PLEASE MAKE MORE COLORS IN THIS PANTS. I LOVE THEM AND CANT WEAR ANYTHING ELSE.
843f234fe9d0a1f1ca26600b84e49a5a,pbrd4232,1,This sweater definately met my expectations. It was very soft and warm. The quality remained after I washed it. I would however recommend you go one size up from your normal size as it runs small.
843f234fe9d0a1f1ca26600b84e49a5a,uavh2214,0,"I loved how soft and cozy this was when it was brand new. I am a small (usually wear a 5-6), and wanted something roomy, so I bought a medium, and it was a close-to-the-body fit, so I am going back for a large in a different color. Ill still wear it, but wanted it as a pullover for my pj top or night gown on cold nights."
843f234fe9d0a1f1ca26600b84e49a5a,jssk1323,1,"The first time I washed and dried it, it lost some of its plushy-ness and softness, and looked a bit old and matted, even though I used fabric softener sheets."
843f234fe9d0a1f1ca26600b84e49a5a,tmxl3312,1,"Its still fine for sleepwear though -- warm, super cute, and snuggly. I got it in pink. Also check your store first. It was $5 cheaper in store than online. Wish they had it in light blue to match plushy sleep socks I have. :-)"
843f234fe9d0a1f1ca26600b84e49a5a,cylc1344,0,"The fit is excellent...the top is not only comfy and cozy, but warm, too."
843f234fe9d0a1f1ca26600b84e49a5a,klis2133,0,"Purchased this in black, so glad I did. Its super soft, warm, and comfortable, no chance of being cold with this on. Going to wear this hoodie outside, no will ever know its from the jammy dept. Happiness :-)"
843f234fe9d0a1f1ca26600b84e49a5a,gsat2421,3,"I would buy this again in a heartbeat! I love this top! Perfect for winter, so warm and soft I absolutely adore it. It fits exactly as expected, is well made, and the hood is great as well."
843f234fe9d0a1f1ca26600b84e49a5a,sxxn1232,2,"I would have to say - FABULOUS...and oh so warm!I didnt wear it to sleep in. Everywhere i went people said complemented me on it.I am 55, 110 pounds and got a large and an XL. Ive worn the XL and am glad i got the larger size in case it shrinks. The large will probably fit perfect. I washed and dried it inside out and am glad i did because i had some towels in the dryer with it and it would have gotten towel lint stuck to the THICK fleece which would be a pain to get out.Im about to get the other two colors right now."
843f234fe9d0a1f1ca26600b84e49a5a,oymi2411,2,"This top is so soft and snuggly, I love it. I thought that the inside might be kind of stiff and scratchy but its not. Its comfortable on my skin. Im very happy with it!"
843f234fe9d0a1f1ca26600b84e49a5a,ozdv2323,1,"I love this fleece hoodie, but it needs a larger selection of colors."
63bf2f3bcced258ce3f70f7b9337c97c,qiyc3141,0,The fabric used for this shirt appeared crumpled before it was even worn. It was the correct size but it just didnt hang well. I can only say that it looked hand made but not in a good way. I prefer a shirt to have some body and this particular shirt just hangs and just doesnt look appealing. Its almost as ir it is already old and worn out. Certainly not to be worn as a dress shirt.
63bf2f3bcced258ce3f70f7b9337c97c,zxtp2233,1,Bought the shirt because my husband has difficulty with buttons. Put it on today and the snaps will not close at all! Will have to be returned. Very annoying.
63bf2f3bcced258ce3f70f7b9337c97c,xcea1242,2,"JC Penneys is the ONLY Place that weve been able to find the poly/cotton, snap front, two breast pocket shirts that my husband loves. Hes left handed and is missing a finger, so the snap fronts are his choice of shirts. I, on the other hand, prefer the cotton/poly blend to save on ironing. Please keep them available!"
63bf2f3bcced258ce3f70f7b9337c97c,vrbc1444,2,"The shirt fits well & looks good. For some reason, it is hard to find Medium Tall chambray shirts, so I was happy to find this one. The reason for 4 stars instead of 5 is that the fabric is 65% poly & 35% cotton. I wish the cotton content was at least 50%. Other than that, I am pleased."
63bf2f3bcced258ce3f70f7b9337c97c,lxzc3234,5,"The shirt is nice and fit perfectly, right out of the package. However, after the initial washing to remove excess dyes, strings etc., the shirt shrank approximately 1 1/2 sizes! Now, how does a 65%polyester/55% cotton shirt shrink?!?!?!?What I now have is a nice shirt for someone two sizes smaller than me!"
63bf2f3bcced258ce3f70f7b9337c97c,wjch4142,3,"I have a redcap jacket too. They make very traditional stuff. Love this shirt. It fits perfect. Nice and lean fitting. Perfect shirt, very vintage feel to it."
63bf2f3bcced258ce3f70f7b9337c97c,dniv1242,2,Good fit! Just what I expected! Quick delivery. And lots of choices!
63bf2f3bcced258ce3f70f7b9337c97c,lwix4331,2,This shirt was purchased for my 90 year old father. It fits him very well and he wears it a lot. Thank you for a good product.
65faea241305cc7b9f056716f0d5180d,eqwb2414,5,I was very pleased with the quality of these pajamas. They are for this fall when we go to Disney World for vacation. He will be so stinking cute in these!
65faea241305cc7b9f056716f0d5180d,ryet2221,2,Bought this for a future Halloween gift. It is good quality and super cute!
65faea241305cc7b9f056716f0d5180d,jvsr1433,1,"Every child loves Mickey and you cant go wrong! JCP has a good Disney collection, but buy early since those items are so popular!"
65faea241305cc7b9f056716f0d5180d,osye2211,1,I think this outfit makes it fun for the Fall season and is a great material for Fall.
507652396b2051bb7f9fc7d4c96dc743,yedr3434,3,These shoes are very comfortable from day one. Very pleased
507652396b2051bb7f9fc7d4c96dc743,egqh2334,1,"Good sizing, nice styling, but above all, comfortable! Ill be wearing these a lot this summer."
507652396b2051bb7f9fc7d4c96dc743,upvy3142,0,"These shoes didnt need to be broken in, at all! I had only worn them a couple of times before having a day when I put in nearly 15,000 steps and they were comfortable the entire time. I just wish they had more colors."
507652396b2051bb7f9fc7d4c96dc743,xazi3121,3,It is the most comfortable and affordable sandal I have ever purchased anywhere. I would order more of these sandals if more colors were offered.
507652396b2051bb7f9fc7d4c96dc743,rvmz4131,2,"I have VERY large feet, therefore, I have difficulty finding shoes that fit. In purchasing these particular sandals, I needed to buy a size smaller; I enjoyed that. Be aware if purchasing online, they do run big. They are attractive, and easy to wear with pants, or a dress/skirt. The price was wonderful since they were on sale, plus I took advantage of my rewards points, and a JC Penneys coupon. I appreciated the fact they were in stock at the store. Because its difficult to fit my feet, I prefer trying them on prior to purchasing."
